51.3536	3.41154
54.4866	3.69077
58.002	3.95804
61.9462	4.2078
66.3718	4.43486
71.3373	4.63461
76.9088	4.80325
83.16	4.9379
90.174	5.03671
98.0439	5.09888
106.874	5.12462
116.782	5.11506
127.898	5.07212
140.371	4.99839
154.366	4.89694
170.068	4.77116
187.686	4.62463
207.455	4.46095
229.635	4.28366
254.522	4.09613
282.445	3.90149
313.775	3.7026
348.929	3.50199
388.371	3.30189
432.627	3.1042
482.282	2.91051
537.996	2.72211
600.509	2.54004
670.649	2.36509
749.347	2.19784
837.649	2.03867
936.724	1.88782
1047.89	1.74537
1172.62	1.61131
1312.57	1.48551
1469.59	1.36781
1645.77	1.25794
1843.46	1.15563
2065.26	1.06054
2314.12	0.972349
2593.36	0.890688
2906.66	0.815199
3258.19	0.745518
3652.62	0.681288
4095.18	0.622156
4591.73	0.567783
5148.87	0.517841
5774	0.472015
6475.4	0.430005
7262.38	0.391529
8145.39	0.356317
9136.15	0.324119
10247.8	0.294698
11495.1	0.267833
12894.6	0.243317
14464.8	0.220959
16226.6	0.200581
18203.5	0.182018
20421.5	0.165116
22910.1	0.149734
25702.5	0.135743
28835.5	0.123022
32350.9	0.111461
36295.1	0.100958
40720.7	0.0914198
45686.2	0.0827616
51257.6	0.0749046
57508.9	0.0677771
64522.9	0.0613135
