20.8896	25.794
22.1641	27.9052
23.594	29.9259
25.1985	31.8143
26.9987	33.531
29.0186	35.0413
31.2849	36.3164
33.8278	37.3344
36.681	38.0815
39.8822	38.5516
43.4742	38.7462
47.5043	38.6739
52.0263	38.3492
57.1	37.7918
62.7928	37.0247
69.1802	36.0737
76.347	34.9658
84.3883	33.7283
93.4108	32.3878
103.534	30.97
114.893	29.4983
127.637	27.9946
141.937	26.4778
157.982	24.9649
175.984	23.4702
196.183	22.0057
218.846	20.5813
244.275	19.2047
272.806	17.882
304.819	16.6174
340.738	15.414
381.04	14.2734
426.26	13.1964
476.997	12.1827
533.925	11.2317
597.799	10.3417
669.467	9.51102
749.88	8.73745
840.105	8.01854
941.339	7.35173
1054.92	6.73431
1182.37	6.16355
1325.37	5.63671
1485.81	5.15107
1665.83	4.70399
1867.82	4.29289
2094.46	3.91529
2348.74	3.5688
2634.06	3.25118
2954.19	2.96027
3313.38	2.69404
3716.4	2.4506
4168.59	2.22815
4675.97	2.02503
5245.25	1.83967
5883.99	1.67063
6600.67	1.51655
7404.8	1.3762
8307.04	1.2484
9319.38	1.13211
10455.2	1.02632
