6	1.047744E-14
7	1.888004E-14
8	2.402336E-14
9	2.723713E-14
10	2.924971E-14
11	3.048564E-14
12	3.12047E-14
13	3.157217E-14
14	3.169658E-14
15	3.165111E-14
16	6.440862E-14
17	6.547415E-14
18	6.615916E-14
19	6.65506E-14
20	6.671411E-14
21	6.669979E-14
22	6.654631E-14
23	6.628378E-14
24	6.59358E-14
25	6.552106E-14
26	6.505438E-14
27	6.454764E-14
28	6.401036E-14
29	6.345023E-14
30	6.287345E-14
33.660554	6.069176E-14
37.767762	5.824101E-14
42.376126	5.560554E-14
47.546796	5.285449E-14
53.348382	5.004419E-14
59.857869	4.722004E-14
67.161634	4.44183E-14
75.356593	4.166749E-14
84.551488	3.898967E-14
94.86833	3.64015E-14
106.444017	3.391514E-14
119.432151	3.153907E-14
134.005078	2.927869E-14
150.35617	2.713695E-14
168.702398	2.511477E-14
189.287203	2.321148E-14
212.383735	2.142514E-14
238.29847	1.975282E-14
267.375281	1.819084E-14
300	1.673498E-14
336.605536	1.538064E-14
377.677624	1.412296E-14
423.761263	1.295692E-14
475.467958	1.187746E-14
533.483823	1.087956E-14
598.578694	9.958227E-15
671.616342	9.108619E-15
753.565929	8.326029E-15
845.514879	7.605929E-15
948.683298	6.943983E-15
1064.440168	6.336059E-15
1194.321512	5.778235E-15
1340.050776	5.266804E-15
1503.561701	4.798273E-15
1687.023976	4.369359E-15
1892.872033	3.976988E-15
2123.837353	3.618282E-15
2382.984704	3.290561E-15
2673.752814	2.991328E-15
3000	2.718262E-15
3366.055363	2.469211E-15
3776.776235	2.242181E-15
4237.612634	2.035328E-15
4754.679577	1.846948E-15
5334.83823	1.67547E-15
5985.786945	1.519445E-15
6716.163416	1.377541E-15
7535.659295	1.248531E-15
8455.148794	1.131289E-15
9486.832981	1.024782E-15
10644.401677	9.280604E-16
11943.215117	8.402563E-16
13400.507765	7.605739E-16
15035.617009	6.882851E-16
16870.239756	6.227241E-16
18928.720334	5.632827E-16
21238.373532	5.09405E-16
23829.847042	4.605841E-16
26737.528144	4.163573E-16
30000	3.763026E-16
