12	0
13	5.13884E-18
14	1.02087E-17
15	1.52096E-17
16	2.01415E-17
17	2.50044E-17
18	2.97984E-17
19	3.45234E-17
20	3.91794E-17
21	4.37664E-17
22	4.82844E-17
23	5.27335E-17
24	5.71136E-17
25	6.14247E-17
26	6.56668E-17
27	6.984E-17
28	7.39442E-17
29	7.79794E-17
30	8.19456E-17
31	8.58428E-17
32	8.96711E-17
33	9.34304E-17
34	9.71207E-17
35	1.00742E-16
36	1.04294E-16
37	1.07778E-16
38	1.11192E-16
39	1.14538E-16
40	1.17814E-16
41	1.21022E-16
42	1.2416E-16
43	1.2723E-16
44	1.3023E-16
45	1.33162E-16
46	1.36024E-16
47	1.38818E-16
48	1.41542E-16
49	1.44198E-16
50	1.46785E-16
51	1.49302E-16
52	1.51751E-16
53	1.54131E-16
54	1.56442E-16
55	1.58683E-16
56	1.60856E-16
57	1.6296E-16
58	1.64995E-16
59	1.66961E-16
60	1.68858E-16
61	1.70686E-16
62	1.72444E-16
63	1.74134E-16
64	1.75755E-16
65	1.77307E-16
66	1.7879E-16
67	1.80204E-16
68	1.8155E-16
69	1.82826E-16
70	1.84033E-16
71	1.85171E-16
72	1.8624E-16
73	1.8724E-16
74	1.88171E-16
75	1.89034E-16
76	1.89827E-16
77	1.90551E-16
78	1.91206E-16
79	1.91793E-16
80	1.9231E-16
81	1.92758E-16
82	1.93138E-16
83	1.93448E-16
84	1.9369E-16
85	1.93862E-16
86	1.93966E-16
87	1.94E-16
88	1.93694E-16
89	1.93389E-16
90	1.93084E-16
91	1.9278E-16
92	1.92476E-16
93	1.92173E-16
94	1.9187E-16
95	1.91567E-16
96	1.91266E-16
97	1.90964E-16
98	1.90663E-16
99	1.90363E-16
100	1.90063E-16
101	1.89763E-16
102	1.89464E-16
103	1.89165E-16
104	1.88867E-16
105	1.8857E-16
106	1.88272E-16
107	1.87976E-16
108	1.87679E-16
109	1.87384E-16
110	1.87088E-16
111	1.86793E-16
112	1.86499E-16
113	1.86205E-16
114	1.85912E-16
115	1.85619E-16
116	1.85326E-16
117	1.85034E-16
118	1.84742E-16
119	1.84451E-16
120	1.84161E-16
121	1.8387E-16
122	1.8358E-16
123	1.83291E-16
124	1.83002E-16
125	1.82714E-16
126	1.82426E-16
127	1.82138E-16
128	1.81851E-16
129	1.81565E-16
130	1.81279E-16
131	1.80993E-16
132	1.80708E-16
133	1.80423E-16
134	1.80138E-16
135	1.79855E-16
136	1.79571E-16
137	1.79288E-16
138	1.79005E-16
139	1.78723E-16
140	1.78442E-16
141	1.7816E-16
142	1.7788E-16
143	1.77599E-16
144	1.77319E-16
145	1.7704E-16
146	1.76761E-16
147	1.76482E-16
148	1.76204E-16
149	1.75927E-16
150	1.75649E-16
151	1.75372E-16
152	1.75096E-16
153	1.7482E-16
154	1.74545E-16
155	1.74269E-16
156	1.73995E-16
157	1.73721E-16
158	1.73447E-16
159	1.73173E-16
160	1.729E-16
161	1.72628E-16
162	1.72356E-16
163	1.72084E-16
164	1.71813E-16
165	1.71542E-16
166	1.71272E-16
167	1.71002E-16
168	1.70732E-16
169	1.70463E-16
170	1.70195E-16
171	1.69927E-16
172	1.69659E-16
173	1.69391E-16
174	1.69124E-16
175	1.68858E-16
176	1.68592E-16
177	1.68326E-16
178	1.68061E-16
179	1.67796E-16
180	1.67531E-16
181	1.67267E-16
182	1.67004E-16
183	1.6674E-16
184	1.66478E-16
185	1.66215E-16
186	1.65953E-16
187	1.65692E-16
188	1.65431E-16
189	1.6517E-16
190	1.6491E-16
191	1.6465E-16
192	1.6439E-16
193	1.64131E-16
194	1.63872E-16
195	1.63614E-16
196	1.63356E-16
197	1.63099E-16
198	1.62842E-16
199	1.62585E-16
200	1.62329E-16
201	1.62073E-16
202	1.61818E-16
203	1.61563E-16
204	1.61308E-16
205	1.61054E-16
206	1.608E-16
207	1.60547E-16
208	1.60293E-16
209	1.60041E-16
210	1.59789E-16
211	1.59537E-16
212	1.59285E-16
213	1.59034E-16
214	1.58784E-16
215	1.58533E-16
216	1.58284E-16
217	1.58034E-16
218	1.57785E-16
219	1.57536E-16
220	1.57288E-16
221	1.5704E-16
222	1.56793E-16
223	1.56546E-16
224	1.56299E-16
225	1.56053E-16
226	1.55807E-16
227	1.55561E-16
228	1.55316E-16
229	1.55071E-16
230	1.54827E-16
231	1.54583E-16
232	1.54339E-16
233	1.54096E-16
234	1.53853E-16
235	1.5361E-16
236	1.53368E-16
237	1.53127E-16
238	1.52885E-16
239	1.52644E-16
240	1.52404E-16
241	1.52164E-16
242	1.51924E-16
243	1.51684E-16
244	1.51445E-16
245	1.51207E-16
246	1.50968E-16
247	1.5073E-16
248	1.50493E-16
249	1.50256E-16
250	1.50019E-16
251	1.49782E-16
252	1.49546E-16
253	1.49311E-16
254	1.49075E-16
255	1.4884E-16
256	1.48606E-16
257	1.48372E-16
258	1.48138E-16
259	1.47904E-16
260	1.47671E-16
261	1.47438E-16
262	1.47206E-16
263	1.46974E-16
264	1.46742E-16
265	1.46511E-16
266	1.4628E-16
267	1.4605E-16
268	1.45819E-16
269	1.4559E-16
270	1.4536E-16
271	1.45131E-16
272	1.44902E-16
273	1.44674E-16
274	1.44446E-16
275	1.44218E-16
276	1.43991E-16
277	1.43764E-16
278	1.43538E-16
279	1.43311E-16
280	1.43085E-16
281	1.4286E-16
282	1.42635E-16
283	1.4241E-16
284	1.42186E-16
285	1.41961E-16
286	1.41738E-16
287	1.41514E-16
288	1.41291E-16
289	1.41069E-16
290	1.40846E-16
291	1.40624E-16
292	1.40403E-16
293	1.40181E-16
294	1.3996E-16
295	1.3974E-16
296	1.3952E-16
297	1.393E-16
298	1.3908E-16
299	1.38861E-16
300	1.38642E-16
301	1.38424E-16
302	1.38205E-16
303	1.37988E-16
304	1.3777E-16
305	1.37553E-16
306	1.37336E-16
307	1.3712E-16
308	1.36904E-16
309	1.36688E-16
310	1.36473E-16
311	1.36257E-16
312	1.36043E-16
313	1.35828E-16
314	1.35614E-16
315	1.354E-16
316	1.35187E-16
317	1.34974E-16
318	1.34761E-16
319	1.34549E-16
320	1.34337E-16
321	1.34125E-16
322	1.33914E-16
323	1.33703E-16
324	1.33492E-16
325	1.33282E-16
326	1.33071E-16
327	1.32862E-16
328	1.32652E-16
329	1.32443E-16
330	1.32235E-16
331	1.32026E-16
332	1.31818E-16
333	1.3161E-16
334	1.31403E-16
335	1.31196E-16
336	1.30989E-16
337	1.30783E-16
338	1.30576E-16
339	1.30371E-16
340	1.30165E-16
341	1.2996E-16
342	1.29755E-16
343	1.29551E-16
344	1.29347E-16
345	1.29143E-16
346	1.28939E-16
347	1.28736E-16
348	1.28533E-16
349	1.2833E-16
350	1.28128E-16
351	1.27926E-16
352	1.27725E-16
353	1.27523E-16
354	1.27322E-16
355	1.27122E-16
356	1.26921E-16
357	1.26721E-16
358	1.26522E-16
359	1.26322E-16
360	1.26123E-16
361	1.25924E-16
362	1.25726E-16
363	1.25528E-16
364	1.2533E-16
365	1.25132E-16
366	1.24935E-16
367	1.24738E-16
368	1.24542E-16
369	1.24345E-16
370	1.24149E-16
371	1.23954E-16
372	1.23758E-16
373	1.23563E-16
374	1.23369E-16
375	1.23174E-16
376	1.2298E-16
377	1.22786E-16
378	1.22593E-16
379	1.224E-16
380	1.22207E-16
381	1.22014E-16
382	1.21822E-16
383	1.2163E-16
384	1.21438E-16
385	1.21247E-16
386	1.21056E-16
387	1.20865E-16
388	1.20674E-16
389	1.20484E-16
390	1.20294E-16
391	1.20105E-16
392	1.19915E-16
393	1.19726E-16
394	1.19538E-16
395	1.19349E-16
396	1.19161E-16
397	1.18973E-16
398	1.18786E-16
399	1.18599E-16
400	1.18412E-16
401	1.18225E-16
402	1.18039E-16
403	1.17853E-16
404	1.17667E-16
405	1.17481E-16
406	1.17296E-16
407	1.17111E-16
408	1.16927E-16
409	1.16743E-16
410	1.16559E-16
411	1.16375E-16
412	1.16192E-16
413	1.16008E-16
414	1.15826E-16
415	1.15643E-16
416	1.15461E-16
417	1.15279E-16
418	1.15097E-16
419	1.14916E-16
420	1.14735E-16
421	1.14554E-16
422	1.14373E-16
423	1.14193E-16
424	1.14013E-16
425	1.13833E-16
426	1.13654E-16
427	1.13475E-16
428	1.13296E-16
429	1.13117E-16
430	1.12939E-16
431	1.12761E-16
432	1.12583E-16
433	1.12406E-16
434	1.12229E-16
435	1.12052E-16
436	1.11875E-16
437	1.11699E-16
438	1.11523E-16
439	1.11347E-16
440	1.11172E-16
441	1.10996E-16
442	1.10822E-16
443	1.10647E-16
444	1.10473E-16
445	1.10298E-16
446	1.10125E-16
447	1.09951E-16
448	1.09778E-16
449	1.09605E-16
450	1.09432E-16
451	1.09259E-16
452	1.09087E-16
453	1.08915E-16
454	1.08744E-16
455	1.08572E-16
456	1.08401E-16
457	1.0823E-16
458	1.0806E-16
459	1.07889E-16
460	1.07719E-16
461	1.0755E-16
462	1.0738E-16
463	1.07211E-16
464	1.07042E-16
465	1.06873E-16
466	1.06705E-16
467	1.06537E-16
468	1.06369E-16
469	1.06201E-16
470	1.06034E-16
471	1.05867E-16
472	1.057E-16
473	1.05533E-16
474	1.05367E-16
475	1.05201E-16
476	1.05035E-16
477	1.04869E-16
478	1.04704E-16
479	1.04539E-16
480	1.04374E-16
481	1.0421E-16
482	1.04046E-16
483	1.03882E-16
484	1.03718E-16
485	1.03554E-16
486	1.03391E-16
487	1.03228E-16
488	1.03066E-16
489	1.02903E-16
490	1.02741E-16
491	1.02579E-16
492	1.02417E-16
493	1.02256E-16
494	1.02095E-16
495	1.01934E-16
496	1.01773E-16
497	1.01613E-16
498	1.01453E-16
499	1.01293E-16
500	1.01133E-16
501	1.00974E-16
502	1.00815E-16
503	1.00656E-16
504	1.00497E-16
505	1.00339E-16
506	1.00181E-16
507	1.00023E-16
508	9.98651E-17
509	9.97077E-17
510	9.95506E-17
511	9.93937E-17
512	9.9237E-17
513	9.90806E-17
514	9.89245E-17
515	9.87686E-17
516	9.86129E-17
517	9.84575E-17
518	9.83023E-17
519	9.81474E-17
520	9.79927E-17
521	9.78382E-17
522	9.7684E-17
523	9.75301E-17
524	9.73764E-17
525	9.72229E-17
526	9.70697E-17
527	9.69167E-17
528	9.6764E-17
529	9.66115E-17
530	9.64592E-17
531	9.63072E-17
532	9.61554E-17
533	9.60038E-17
534	9.58525E-17
535	9.57015E-17
536	9.55506E-17
537	9.54E-17
538	9.52497E-17
539	9.50996E-17
540	9.49497E-17
541	9.48E-17
542	9.46506E-17
543	9.45015E-17
544	9.43525E-17
545	9.42038E-17
546	9.40553E-17
547	9.39071E-17
548	9.37591E-17
549	9.36113E-17
550	9.34638E-17
551	9.33165E-17
552	9.31694E-17
553	9.30226E-17
554	9.2876E-17
555	9.27296E-17
556	9.25835E-17
557	9.24375E-17
558	9.22919E-17
559	9.21464E-17
560	9.20012E-17
561	9.18562E-17
562	9.17114E-17
563	9.15669E-17
564	9.14226E-17
565	9.12785E-17
566	9.11346E-17
567	9.0991E-17
568	9.08476E-17
569	9.07044E-17
570	9.05614E-17
571	9.04187E-17
572	9.02762E-17
573	9.01339E-17
574	8.99919E-17
575	8.985E-17
576	8.97084E-17
577	8.9567E-17
578	8.94259E-17
579	8.92849E-17
580	8.91442E-17
581	8.90037E-17
582	8.88635E-17
583	8.87234E-17
584	8.85836E-17
585	8.8444E-17
586	8.83046E-17
587	8.81654E-17
738	6.94804E-17
