90.0861	2.13216E-19
93.3828	5.04701E-19
100.332	1.02919E-18
107.91	2.13846E-18
116.048	3.18924E-18
124.788	4.18155E-18
129.529	5.23323E-18
139.283	6.22554E-18
149.71	6.98394E-18
160.884	7.62539E-18
172.839	8.0914E-18
185.682	8.55742E-18
199.437	8.90648E-18
210.364	9.02209E-18
225.925	9.31267E-18
255.746	9.30952E-18
289.443	9.18942E-18
327.511	8.95236E-18
377.209	8.71486E-18
404.693	8.42067E-18
434.223	8.18497E-18
465.909	7.94926E-18
508.576	7.42072E-18
555.266	7.00913E-18
606.493	6.83145E-18
650.345	6.24488E-18
722.887	5.9498E-18
877.289	5.24313E-18
1009.78	4.65476E-18
1205.2	4.53331E-18
1363.71	4.29625E-18
1489.06	3.94314E-18
1684.91	3.70609E-18
1840.35	3.52841E-18
1974.64	3.2927E-18
2195.13	3.05609E-18
2356.04	2.99582E-18
2665.92	2.75876E-18
3017.18	2.63866E-18
3237.34	2.40295E-18
3536.38	2.28375E-18
3863.03	2.16455E-18
4146.21	2.10427E-18
4610.13	1.98462E-18
4861.2	1.92479E-18
